Code_Projet,Nom_Client,Reference_Commande,Montant_HT,Date_Creation
DRC0100,Client_202,CMD13832,8240.48,2024-05-25
DRC0036,Client_209,CMD13833,2746.84,2024-07-17
DRC0062,Client_257,CMD13834,3245.18,2024-03-24
DRC0069,Client_237,CMD13835,9444.35,2024-04-10
DRC0014,Client_77,CMD13836,7035.97,2024-03-24
DRC0056,Client_12,CMD13837,6641.57,2024-02-06
DRC0019,Client_199,CMD13838,4711.43,2024-04-08
DRC0020,Client_173,CMD13839,6820.15,2024-02-13
DRC0078,Client_204,CMD13840,1675.06,2024-04-18
DRC0053,Client_92,CMD13841,8736.78,2024-01-11
DRC0081,Client_194,CMD13842,7293.4,2024-05-06
DRC0051,Client_173,CMD13843,1360.4,2024-01-03
DRC0054,Client_157,CMD13844,6117.9,2024-07-14
DRC0001,Client_269,CMD13845,8173.75,2024-02-08
DRC0090,Client_45,CMD13846,2226.85,2024-06-27
DRC0091,Client_35,CMD13847,1451.47,2024-07-14
DRC0082,Client_293,CMD13848,3470.97,2024-06-27
DRC0017,Client_125,CMD13849,3456.4,2024-07-05
DRC0077,Client_33,CMD13850,918.25,2024-02-13
DRC0084,Client_266,CMD13851,4243.37,2024-01-27
DRC0040,Client_154,CMD13852,9901.25,2024-06-03
DRC0059,Client_232,CMD13853,3747.71,2024-06-24
DRC0016,Client_76,CMD13854,5260.58,2024-04-25
DRC0057,Client_272,CMD13855,6087.05,2024-03-05
DRC0071,Client_178,CMD13856,8932.58,2024-02-23
DRC0085,Client_209,CMD13857,3360.37,2024-02-18
DRC0057,Client_240,CMD13858,5948.54,2024-07-04
DRC0066,Client_51,CMD13859,4624.88,2024-05-11
DRC0002,Client_217,CMD13860,3182.08,2024-07-18
DRC0084,Client_219,CMD13861,1991.43,2024-02-21
DRC0073,Client_43,CMD13862,2346.36,2024-01-13
DRC0030,Client_112,CMD13863,9667.68,2024-05-02
DRC0080,Client_162,CMD13864,4448.81,2024-03-22
DRC0048,Client_120,CMD13865,1358.7,2024-01-21
DRC0020,Client_249,CMD13866,9649.79,2024-07-01
DRC0077,Client_68,CMD13867,7392.38,2024-06-27
DRC0090,Client_78,CMD13868,1545.2,2024-06-03
DRC0044,Client_100,CMD13869,4588.05,2024-02-02
DRC0085,Client_207,CMD13870,6623.89,2024-06-02
DRC0016,Client_43,CMD13871,5277.86,2024-01-03
DRC0038,Client_218,CMD13872,9771.88,2024-01-06
DRC0067,Client_71,CMD13873,2962.12,2024-01-15
DRC0041,Client_101,CMD13874,6852.83,2024-04-27
DRC0028,Client_64,CMD13875,6851.42,2024-05-27
DRC0002,Client_218,CMD13876,3695.99,2024-05-28
DRC0095,Client_240,CMD13877,5659.42,2024-05-12
DRC0083,Client_261,CMD13878,4312.76,2024-02-25
DRC0085,Client_67,CMD13879,9320.96,2024-05-15
DRC0056,Client_271,CMD13880,1031.24,2024-05-31
DRC0072,Client_179,CMD13881,7728.61,2024-01-14
DRC0045,Client_150,CMD13882,3249.42,2024-05-02
DRC0088,Client_144,CMD13883,6383.74,2024-01-14
DRC0013,Client_235,CMD13884,7463.07,2024-05-01
DRC0014,Client_5,CMD13885,6180.81,2024-05-30
DRC0049,Client_152,CMD13886,145.32,2024-07-16
DRC0059,Client_58,CMD13887,2907.03,2024-02-07
DRC0092,Client_6,CMD13888,8561.25,2024-07-02
DRC0088,Client_167,CMD13889,3201.17,2024-02-03
DRC0002,Client_142,CMD13890,1442.26,2024-04-11
DRC0089,Client_255,CMD13891,6432.43,2024-02-17
DRC0100,Client_253,CMD13892,897.02,2024-05-23
DRC0010,Client_229,CMD13893,8295.86,2024-02-07
DRC0087,Client_24,CMD13894,1079.88,2024-04-21
DRC0088,Client_261,CMD13895,8649.75,2024-06-18
DRC0024,Client_289,CMD13896,4451.14,2024-01-24
DRC0044,Client_63,CMD13897,7714.15,2024-01-03
DRC0038,Client_60,CMD13898,5541.83,2024-03-01
DRC0007,Client_141,CMD13899,9588.78,2024-06-29
DRC0052,Client_273,CMD13900,949.58,2024-06-29
DRC0086,Client_102,CMD13901,3662.83,2024-02-01
DRC0065,Client_168,CMD13902,5938.64,2024-03-25
DRC0092,Client_189,CMD13903,5421.93,2024-07-01
DRC0003,Client_17,CMD13904,1238.47,2024-04-01
DRC0095,Client_21,CMD13905,2592.85,2024-01-08
DRC0010,Client_74,CMD13906,3563.89,2024-04-30
DRC0091,Client_47,CMD13907,9533.46,2024-05-23
DRC0047,Client_259,CMD13908,5581.34,2024-04-03
DRC0013,Client_213,CMD13909,3799.3,2024-05-02
DRC0036,Client_281,CMD13910,7329.12,2024-03-22
DRC0046,Client_285,CMD13911,4005.14,2024-05-15
DRC0002,Client_70,CMD13912,1925.97,2024-03-07
DRC0027,Client_53,CMD13913,9265.73,2024-03-29
DRC0092,Client_71,CMD13914,268.36,2024-04-26
DRC0071,Client_196,CMD13915,336.76,2024-06-28
DRC0021,Client_106,CMD13916,4464.34,2024-05-20
DRC0080,Client_36,CMD13917,5215.08,2024-05-29
DRC0095,Client_114,CMD13918,6811.35,2024-02-25
DRC0055,Client_294,CMD13919,1126.12,2024-02-07
DRC0021,Client_286,CMD13920,3167.01,2024-05-08
DRC0008,Client_165,CMD13921,2091.06,2024-06-10
DRC0052,Client_42,CMD13922,6573.74,2024-01-11
DRC0048,Client_293,CMD13923,7645.82,2024-03-13
DRC0033,Client_213,CMD13924,4198.47,2024-06-05
DRC0030,Client_64,CMD13925,4965.22,2024-03-09
DRC0088,Client_9,CMD13926,9336.71,2024-05-20
DRC0016,Client_196,CMD13927,9697.9,2024-05-01
DRC0044,Client_240,CMD13928,1516.73,2024-05-29
DRC0054,Client_200,CMD13929,980.91,2024-01-24
DRC0089,Client_222,CMD13930,6856.15,2024-04-10
DRC0063,Client_288,CMD13931,6433.12,2024-05-28
DRC0068,Client_82,CMD13932,1833.66,2024-04-26
DRC0081,Client_265,CMD13933,1486.2,2024-07-19
DRC0039,Client_91,CMD13934,8960.01,2024-01-16
DRC0046,Client_235,CMD13935,9943.77,2024-01-14
DRC0069,Client_232,CMD13936,1128.25,2024-02-20
DRC0007,Client_45,CMD13937,4293.95,2024-02-03
DRC0079,Client_116,CMD13938,8675.33,2024-01-14
DRC0067,Client_60,CMD13939,5683.9,2024-02-20
DRC0019,Client_178,CMD13940,6954.74,2024-05-02
DRC0083,Client_37,CMD13941,3884.18,2024-04-23
DRC0064,Client_280,CMD13942,7823.17,2024-05-18
DRC0087,Client_212,CMD13943,3145.78,2024-01-29
DRC0030,Client_94,CMD13944,7827.5,2024-02-07
DRC0004,Client_82,CMD13945,5140.94,2024-06-16
DRC0054,Client_69,CMD13946,3048.27,2024-06-14
DRC0091,Client_114,CMD13947,6000.4,2024-06-26
DRC0018,Client_249,CMD13948,3522.05,2024-02-26
DRC0084,Client_194,CMD13949,3901.74,2024-05-09
DRC0041,Client_64,CMD13950,1606.39,2024-05-06
DRC0028,Client_166,CMD13951,837.76,2024-06-24
DRC0060,Client_119,CMD13952,4787.39,2024-01-28
DRC0043,Client_259,CMD13953,4057.13,2024-05-25
DRC0082,Client_192,CMD13954,2175.08,2024-04-06
DRC0098,Client_182,CMD13955,1814.66,2024-06-29
DRC0077,Client_48,CMD13956,4023.45,2024-03-09
DRC0057,Client_89,CMD13957,5970.31,2024-05-30
DRC0097,Client_172,CMD13958,3624.25,2024-03-02
DRC0091,Client_162,CMD13959,8041.65,2024-02-15
DRC0067,Client_3,CMD13960,6956.58,2024-05-20
DRC0100,Client_77,CMD13961,1241.99,2024-01-05
DRC0048,Client_30,CMD13962,9799.48,2024-05-31
DRC0100,Client_196,CMD13963,3003.75,2024-03-23
DRC0057,Client_68,CMD13964,4069.1,2024-01-16
DRC0012,Client_56,CMD13965,8453.91,2024-04-26
DRC0062,Client_160,CMD13966,4443.09,2024-05-26
DRC0052,Client_124,CMD13967,494.32,2024-03-17
DRC0015,Client_95,CMD13968,7075.71,2024-07-08
DRC0007,Client_250,CMD13969,3383.97,2024-04-12
DRC0098,Client_202,CMD13970,7753.92,2024-03-16
DRC0078,Client_90,CMD13971,2959.0,2024-02-28
DRC0026,Client_9,CMD13972,6290.32,2024-05-02
DRC0045,Client_76,CMD13973,1229.5,2024-01-08
DRC0086,Client_110,CMD13974,263.08,2024-07-06
DRC0053,Client_85,CMD13975,2510.44,2024-03-05
DRC0001,Client_234,CMD13976,1165.84,2024-05-07
DRC0063,Client_89,CMD13977,358.01,2024-07-04
DRC0044,Client_120,CMD13978,5383.53,2024-05-03
DRC0045,Client_202,CMD13979,9977.11,2024-07-16
DRC0072,Client_265,CMD13980,3329.83,2024-04-12
DRC0085,Client_49,CMD13981,2877.28,2024-02-15
DRC0038,Client_83,CMD13982,2941.32,2024-02-17
DRC0052,Client_291,CMD13983,8921.27,2024-07-13
DRC0060,Client_239,CMD13984,6322.21,2024-04-12
DRC0055,Client_48,CMD13985,8571.44,2024-07-16
DRC0096,Client_186,CMD13986,2691.79,2024-01-22
DRC0054,Client_111,CMD13987,3858.04,2024-06-18
DRC0009,Client_88,CMD13988,4090.53,2024-04-28
DRC0051,Client_89,CMD13989,1505.56,2024-04-23
DRC0090,Client_119,CMD13990,5007.66,2024-07-03
DRC0043,Client_144,CMD13991,5416.78,2024-07-06
DRC0017,Client_137,CMD13992,673.43,2024-04-21
DRC0023,Client_184,CMD13993,1207.97,2024-03-24
DRC0069,Client_188,CMD13994,9965.02,2024-02-23
DRC0066,Client_229,CMD13995,6853.95,2024-02-15
DRC0039,Client_146,CMD13996,4900.23,2024-04-11
DRC0100,Client_244,CMD13997,7585.63,2024-03-13
DRC0052,Client_118,CMD13998,1956.79,2024-05-31
DRC0074,Client_38,CMD13999,7440.43,2024-01-05
DRC0018,Client_108,CMD14000,3387.69,2024-04-16
DRC0033,Client_98,CMD14001,408.54,2024-05-15
DRC0027,Client_181,CMD14002,7475.38,2024-06-05
DRC0077,Client_102,CMD14003,3350.77,2024-04-20
DRC0053,Client_244,CMD14004,3775.49,2024-04-23
DRC0040,Client_95,CMD14005,5242.25,2024-05-17
DRC0041,Client_150,CMD14006,8775.09,2024-01-28
DRC0059,Client_36,CMD14007,5925.97,2024-02-13
DRC0048,Client_73,CMD14008,2357.08,2024-04-27
DRC0018,Client_213,CMD14009,4749.56,2024-06-22
DRC0065,Client_6,CMD14010,7159.39,2024-05-23
DRC0038,Client_20,CMD14011,3085.58,2024-04-03
DRC0055,Client_157,CMD14012,3406.79,2024-02-06
DRC0059,Client_210,CMD14013,974.57,2024-03-27
DRC0022,Client_262,CMD14014,3324.52,2024-01-05
DRC0099,Client_91,CMD14015,3068.97,2024-01-08
DRC0069,Client_215,CMD14016,2621.79,2024-02-24
DRC0046,Client_136,CMD14017,692.36,2024-04-20
DRC0041,Client_196,CMD14018,2618.51,2024-06-10
DRC0083,Client_159,CMD14019,2543.51,2024-04-28
DRC0005,Client_228,CMD14020,6126.86,2024-04-08
DRC0073,Client_263,CMD14021,325.77,2024-04-24
DRC0016,Client_206,CMD14022,9211.17,2024-04-30
DRC0032,Client_249,CMD14023,864.37,2024-02-12
DRC0042,Client_158,CMD14024,9632.2,2024-01-05
DRC0086,Client_279,CMD14025,5343.64,2024-03-05
DRC0003,Client_176,CMD14026,7953.97,2024-03-13
DRC0085,Client_58,CMD14027,531.69,2024-03-28
DRC0033,Client_67,CMD14028,4898.74,2024-05-05
DRC0089,Client_83,CMD14029,1079.27,2024-03-04
DRC0019,Client_169,CMD14030,6926.66,2024-01-25
DRC0024,Client_114,CMD14031,6838.86,2024-01-14
DRC0031,Client_209,CMD14032,7534.0,2024-02-09
DRC0025,Client_128,CMD14033,4898.19,2024-01-28
DRC0039,Client_238,CMD14034,9234.49,2024-03-13
DRC0053,Client_79,CMD14035,4618.59,2024-04-29
DRC0034,Client_31,CMD14036,8418.2,2024-05-30
DRC0090,Client_299,CMD14037,1702.89,2024-06-18
DRC0045,Client_1,CMD14038,8854.64,2024-01-20
DRC0047,Client_201,CMD14039,7257.02,2024-05-10
DRC0100,Client_30,CMD14040,5059.36,2024-06-18
DRC0075,Client_132,CMD14041,9640.37,2024-01-14
DRC0071,Client_74,CMD14042,7090.45,2024-02-10
DRC0015,Client_141,CMD14043,8836.41,2024-02-28
DRC0078,Client_132,CMD14044,8338.58,2024-06-05
DRC0005,Client_180,CMD14045,3181.22,2024-03-17
DRC0078,Client_175,CMD14046,2134.34,2024-05-28
DRC0069,Client_219,CMD14047,8258.44,2024-05-22
DRC0050,Client_198,CMD14048,164.78,2024-02-26
DRC0027,Client_187,CMD14049,5063.02,2024-06-24
DRC0043,Client_284,CMD14050,1600.12,2024-04-27
DRC0046,Client_18,CMD14051,5730.58,2024-03-27
DRC0082,Client_217,CMD14052,8553.67,2024-04-07
DRC0046,Client_146,CMD14053,2889.78,2024-06-01
DRC0005,Client_288,CMD14054,7002.15,2024-01-10
DRC0087,Client_81,CMD14055,8430.01,2024-03-03
DRC0074,Client_142,CMD14056,697.14,2024-02-10
DRC0079,Client_198,CMD14057,5059.11,2024-03-14
DRC0039,Client_274,CMD14058,2061.84,2024-02-09
DRC0002,Client_259,CMD14059,5063.21,2024-01-18
DRC0066,Client_6,CMD14060,4777.53,2024-07-10
DRC0026,Client_66,CMD14061,5015.43,2024-06-15
DRC0057,Client_15,CMD14062,5360.32,2024-05-02
DRC0078,Client_293,CMD14063,9511.22,2024-07-08
DRC0031,Client_279,CMD14064,9350.55,2024-07-19
DRC0010,Client_250,CMD14065,6222.98,2024-04-09
DRC0088,Client_48,CMD14066,9623.48,2024-07-13
DRC0027,Client_13,CMD14067,9868.91,2024-03-02
DRC0087,Client_118,CMD14068,4298.01,2024-07-14
DRC0059,Client_51,CMD14069,6155.49,2024-04-05
DRC0051,Client_162,CMD14070,5240.86,2024-07-03
DRC0076,Client_213,CMD14071,8119.84,2024-02-14
DRC0026,Client_225,CMD14072,5753.6,2024-01-29
DRC0015,Client_38,CMD14073,963.06,2024-04-25
DRC0036,Client_75,CMD14074,3734.24,2024-04-27
DRC0082,Client_256,CMD14075,238.63,2024-02-01
DRC0036,Client_162,CMD14076,3450.69,2024-06-17
DRC0044,Client_289,CMD14077,6689.18,2024-01-21
DRC0068,Client_275,CMD14078,5999.38,2024-03-27
DRC0066,Client_250,CMD14079,9601.35,2024-05-13
DRC0067,Client_175,CMD14080,1882.86,2024-01-23
DRC0003,Client_31,CMD14081,709.52,2024-06-16
DRC0017,Client_139,CMD14082,1470.19,2024-05-04
DRC0016,Client_12,CMD14083,6799.08,2024-03-31
DRC0093,Client_153,CMD14084,5944.6,2024-06-02
DRC0010,Client_236,CMD14085,9022.32,2024-01-23
DRC0063,Client_291,CMD14086,2762.05,2024-05-03
DRC0061,Client_205,CMD14087,9705.06,2024-03-10
DRC0081,Client_64,CMD14088,7129.17,2024-04-15
DRC0089,Client_295,CMD14089,3850.44,2024-06-10
DRC0025,Client_180,CMD14090,4367.29,2024-02-24
DRC0045,Client_87,CMD14091,2982.45,2024-06-27
DRC0084,Client_249,CMD14092,5174.52,2024-01-21
DRC0058,Client_257,CMD14093,1082.13,2024-07-09
DRC0024,Client_212,CMD14094,3484.25,2024-04-11
DRC0051,Client_13,CMD14095,5138.5,2024-01-29
DRC0062,Client_239,CMD14096,8777.04,2024-05-27
DRC0055,Client_214,CMD14097,5802.81,2024-05-19
DRC0033,Client_241,CMD14098,8337.0,2024-01-04
DRC0048,Client_217,CMD14099,6877.92,2024-05-24
DRC0044,Client_162,CMD14100,9147.97,2024-04-05
DRC0066,Client_209,CMD14101,4119.85,2024-01-01
DRC0074,Client_246,CMD14102,9538.49,2024-07-16
DRC0084,Client_85,CMD14103,6510.51,2024-06-16
DRC0017,Client_201,CMD14104,9175.35,2024-06-03
DRC0091,Client_295,CMD14105,9923.68,2024-02-02
DRC0029,Client_50,CMD14106,8020.53,2024-06-06
DRC0068,Client_281,CMD14107,3537.13,2024-02-10
DRC0049,Client_267,CMD14108,6632.39,2024-03-12
DRC0014,Client_72,CMD14109,4207.05,2024-04-27
DRC0002,Client_158,CMD14110,7180.51,2024-04-22
DRC0028,Client_29,CMD14111,746.96,2024-04-13
DRC0057,Client_221,CMD14112,9880.74,2024-04-06
DRC0048,Client_66,CMD14113,3442.7,2024-01-05
DRC0090,Client_15,CMD14114,4927.67,2024-03-29
DRC0039,Client_183,CMD14115,8500.38,2024-02-26
DRC0007,Client_64,CMD14116,2148.94,2024-06-15
DRC0040,Client_133,CMD14117,817.71,2024-03-02
DRC0095,Client_24,CMD14118,2004.18,2024-02-14
DRC0077,Client_290,CMD14119,3205.88,2024-06-04
DRC0042,Client_282,CMD14120,4735.75,2024-05-15
DRC0011,Client_240,CMD14121,6157.62,2024-01-01
DRC0019,Client_18,CMD14122,3114.75,2024-03-24
DRC0031,Client_63,CMD14123,7828.65,2024-03-02
DRC0001,Client_92,CMD14124,4878.16,2024-05-06
DRC0025,Client_133,CMD14125,6809.27,2024-01-26
DRC0017,Client_15,CMD14126,8145.38,2024-02-19
DRC0094,Client_277,CMD14127,2958.67,2024-02-23
DRC0072,Client_288,CMD14128,1886.89,2024-05-05
DRC0013,Client_215,CMD14129,3037.14,2024-07-05
DRC0087,Client_3,CMD14130,727.26,2024-02-18
DRC0036,Client_119,CMD14131,794.34,2024-03-06
DRC0020,Client_193,CMD14132,6067.35,2024-03-14
DRC0034,Client_217,CMD14133,9404.18,2024-06-23
DRC0084,Client_12,CMD14134,125.03,2024-06-24
DRC0064,Client_99,CMD14135,5834.1,2024-04-08
DRC0049,Client_70,CMD14136,9766.66,2024-06-12
DRC0018,Client_167,CMD14137,844.6,2024-06-21
DRC0004,Client_292,CMD14138,2080.26,2024-03-30
DRC0024,Client_80,CMD14139,1863.42,2024-02-23
DRC0005,Client_103,CMD14140,7874.79,2024-05-25
DRC0055,Client_138,CMD14141,3496.43,2024-03-21
DRC0011,Client_116,CMD14142,9008.64,2024-05-10
DRC0078,Client_290,CMD14143,5536.02,2024-06-30
DRC0098,Client_118,CMD14144,5556.7,2024-06-20
DRC0065,Client_36,CMD14145,5957.88,2024-02-13
DRC0078,Client_194,CMD14146,2075.8,2024-02-26
DRC0039,Client_89,CMD14147,1904.83,2024-05-19
DRC0057,Client_163,CMD14148,7140.98,2024-03-25
DRC0048,Client_93,CMD14149,1078.93,2024-02-16
DRC0044,Client_7,CMD14150,5425.94,2024-07-01
DRC0024,Client_132,CMD14151,3001.37,2024-04-17
DRC0042,Client_46,CMD14152,1680.1,2024-02-24
DRC0026,Client_198,CMD14153,9359.18,2024-03-11
DRC0053,Client_206,CMD14154,6325.51,2024-06-24
DRC0093,Client_292,CMD14155,8652.3,2024-05-09
DRC0028,Client_137,CMD14156,4831.71,2024-06-03
DRC0056,Client_86,CMD14157,6405.04,2024-02-20
DRC0007,Client_177,CMD14158,2206.12,2024-02-11
DRC0067,Client_209,CMD14159,4357.83,2024-02-13
DRC0043,Client_133,CMD14160,5971.7,2024-02-08
DRC0021,Client_104,CMD14161,2100.55,2024-07-18
DRC0030,Client_112,CMD14162,8355.19,2024-04-25
DRC0084,Client_56,CMD14163,9111.38,2024-02-02
DRC0076,Client_25,CMD14164,4538.26,2024-03-30
DRC0098,Client_39,CMD14165,742.1,2024-06-18
DRC0098,Client_217,CMD14166,8509.93,2024-04-18
DRC0044,Client_198,CMD14167,3196.84,2024-02-09
DRC0092,Client_246,CMD14168,7325.01,2024-07-05
DRC0053,Client_203,CMD14169,1643.81,2024-07-13
DRC0081,Client_141,CMD14170,3555.02,2024-03-03
DRC0051,Client_12,CMD14171,1007.99,2024-06-30
DRC0069,Client_55,CMD14172,3106.55,2024-06-13
DRC0034,Client_275,CMD14173,9317.47,2024-04-10
DRC0077,Client_111,CMD14174,6984.91,2024-05-08
DRC0092,Client_89,CMD14175,5178.49,2024-06-05
DRC0021,Client_6,CMD14176,8432.75,2024-05-03
DRC0013,Client_118,CMD14177,364.73,2024-07-11
DRC0028,Client_94,CMD14178,1268.03,2024-02-14
DRC0057,Client_280,CMD14179,8529.63,2024-05-28
DRC0087,Client_165,CMD14180,4599.65,2024-06-29
DRC0044,Client_193,CMD14181,3043.6,2024-01-01
DRC0077,Client_227,CMD14182,6599.33,2024-06-11
DRC0050,Client_178,CMD14183,8872.77,2024-05-15
DRC0095,Client_249,CMD14184,3498.47,2024-01-14
DRC0033,Client_90,CMD14185,6787.81,2024-06-16
DRC0079,Client_233,CMD14186,513.68,2024-03-30
DRC0057,Client_174,CMD14187,6385.35,2024-01-13
DRC0010,Client_69,CMD14188,6914.22,2024-07-11
DRC0082,Client_133,CMD14189,4741.17,2024-03-27
DRC0026,Client_28,CMD14190,594.44,2024-05-05
DRC0015,Client_52,CMD14191,6010.3,2024-01-13
DRC0021,Client_207,CMD14192,2248.42,2024-01-04
DRC0081,Client_32,CMD14193,1937.76,2024-05-16
DRC0100,Client_147,CMD14194,278.24,2024-01-29
DRC0085,Client_133,CMD14195,7093.05,2024-02-21
DRC0007,Client_34,CMD14196,684.45,2024-07-09
DRC0034,Client_126,CMD14197,7908.22,2024-04-23
DRC0001,Client_175,CMD14198,5960.34,2024-03-23
DRC0074,Client_121,CMD14199,5735.81,2024-02-11
DRC0019,Client_36,CMD14200,5236.21,2024-03-11
DRC0074,Client_53,CMD14201,1382.89,2024-01-18
DRC0016,Client_118,CMD14202,3595.16,2024-02-01
DRC0092,Client_162,CMD14203,2835.53,2024-02-27
DRC0033,Client_49,CMD14204,1026.69,2024-01-22
DRC0011,Client_172,CMD14205,6198.9,2024-05-04
DRC0002,Client_129,CMD14206,3957.76,2024-04-28
DRC0030,Client_116,CMD14207,538.39,2024-03-12
DRC0054,Client_189,CMD14208,3032.66,2024-01-12
DRC0022,Client_21,CMD14209,2138.33,2024-05-20
DRC0039,Client_208,CMD14210,3032.23,2024-02-08
DRC0033,Client_95,CMD14211,3820.77,2024-05-22
DRC0030,Client_213,CMD14212,6909.14,2024-02-11
DRC0016,Client_181,CMD14213,7022.64,2024-07-10
DRC0005,Client_276,CMD14214,1858.78,2024-04-27
DRC0097,Client_206,CMD14215,7930.73,2024-04-11
DRC0064,Client_257,CMD14216,7907.16,2024-04-24
DRC0084,Client_167,CMD14217,5242.84,2024-03-12
DRC0004,Client_56,CMD14218,2015.87,2024-06-04
DRC0079,Client_81,CMD14219,1505.21,2024-03-08
DRC0006,Client_58,CMD14220,1791.28,2024-02-12
DRC0005,Client_124,CMD14221,9162.47,2024-06-12
DRC0006,Client_4,CMD14222,5790.32,2024-01-15
DRC0097,Client_174,CMD14223,4534.64,2024-06-20
DRC0078,Client_157,CMD14224,3426.73,2024-04-29
DRC0028,Client_191,CMD14225,3481.76,2024-06-02
DRC0058,Client_69,CMD14226,7883.04,2024-03-27
DRC0013,Client_227,CMD14227,7401.44,2024-03-19
DRC0079,Client_170,CMD14228,8696.35,2024-03-30
DRC0070,Client_238,CMD14229,5579.51,2024-04-29
DRC0060,Client_267,CMD14230,5171.36,2024-02-15
DRC0053,Client_251,CMD14231,3511.42,2024-03-11
DRC0096,Client_148,CMD14232,2039.52,2024-01-24
DRC0011,Client_141,CMD14233,5032.77,2024-06-15
DRC0042,Client_235,CMD14234,717.44,2024-02-02
DRC0047,Client_229,CMD14235,6592.14,2024-07-07
DRC0076,Client_69,CMD14236,4975.23,2024-04-05
DRC0030,Client_27,CMD14237,1987.43,2024-04-28
DRC0014,Client_228,CMD14238,7046.72,2024-04-19
DRC0090,Client_53,CMD14239,3147.06,2024-02-29
DRC0028,Client_17,CMD14240,6698.91,2024-02-03
DRC0072,Client_257,CMD14241,5406.97,2024-01-18
DRC0086,Client_300,CMD14242,5522.66,2024-05-09
DRC0006,Client_132,CMD14243,5617.66,2024-01-22
DRC0066,Client_289,CMD14244,5478.0,2024-06-11
DRC0038,Client_261,CMD14245,8758.08,2024-06-03
DRC0003,Client_2,CMD14246,8150.37,2024-03-01
DRC0051,Client_229,CMD14247,4168.67,2024-04-27
DRC0025,Client_177,CMD14248,2618.08,2024-01-24
DRC0067,Client_276,CMD14249,1266.23,2024-04-11
DRC0100,Client_215,CMD14250,9426.99,2024-02-20
DRC0060,Client_103,CMD14251,3355.95,2024-05-05
DRC0100,Client_3,CMD14252,8453.5,2024-06-14
DRC0071,Client_113,CMD14253,6916.11,2024-07-07
DRC0056,Client_192,CMD14254,888.57,2024-07-13
DRC0082,Client_49,CMD14255,6265.01,2024-06-16
DRC0065,Client_243,CMD14256,2283.4,2024-06-20
DRC0030,Client_277,CMD14257,3279.71,2024-04-11
DRC0056,Client_35,CMD14258,9195.79,2024-01-12
DRC0031,Client_53,CMD14259,4323.71,2024-04-10
DRC0016,Client_250,CMD14260,1149.44,2024-04-26
DRC0048,Client_212,CMD14261,3344.96,2024-03-28
DRC0067,Client_92,CMD14262,3540.13,2024-02-04
DRC0069,Client_103,CMD14263,8066.16,2024-01-25
DRC0072,Client_31,CMD14264,4729.25,2024-07-07
DRC0099,Client_101,CMD14265,7065.71,2024-01-21
DRC0067,Client_90,CMD14266,5702.36,2024-04-27
DRC0070,Client_53,CMD14267,1262.94,2024-07-10
DRC0006,Client_275,CMD14268,2047.76,2024-06-18
DRC0078,Client_151,CMD14269,5257.34,2024-01-27
DRC0020,Client_263,CMD14270,4093.18,2024-02-13
DRC0055,Client_170,CMD14271,1942.59,2024-01-27
DRC0020,Client_35,CMD14272,644.73,2024-01-19
DRC0016,Client_228,CMD14273,2296.35,2024-01-29
DRC0024,Client_32,CMD14274,8381.33,2024-02-05
DRC0036,Client_198,CMD14275,564.79,2024-06-24
DRC0013,Client_27,CMD14276,8472.01,2024-05-11
DRC0048,Client_252,CMD14277,1476.41,2024-05-30
DRC0013,Client_27,CMD14278,1879.54,2024-01-31
DRC0005,Client_195,CMD14279,7266.78,2024-01-01
DRC0082,Client_161,CMD14280,5248.04,2024-02-17
DRC0074,Client_79,CMD14281,5524.08,2024-01-09
DRC0048,Client_21,CMD14282,8411.93,2024-05-24
DRC0094,Client_51,CMD14283,8985.84,2024-01-25
DRC0040,Client_55,CMD14284,9046.14,2024-03-02
DRC0071,Client_265,CMD14285,3624.09,2024-06-08
DRC0029,Client_93,CMD14286,9496.98,2024-06-15
DRC0016,Client_159,CMD14287,7847.55,2024-01-16
DRC0039,Client_131,CMD14288,7072.31,2024-05-30
DRC0089,Client_161,CMD14289,9536.08,2024-01-23
DRC0093,Client_134,CMD14290,6558.13,2024-02-13
DRC0051,Client_114,CMD14291,652.41,2024-05-03
DRC0033,Client_86,CMD14292,6002.64,2024-04-29
DRC0043,Client_223,CMD14293,2851.87,2024-01-16
DRC0006,Client_114,CMD14294,9945.19,2024-01-21
DRC0084,Client_151,CMD14295,2491.73,2024-03-03
DRC0004,Client_45,CMD14296,7788.39,2024-02-18
DRC0092,Client_203,CMD14297,8162.77,2024-04-16
DRC0088,Client_223,CMD14298,2177.64,2024-02-18
DRC0006,Client_141,CMD14299,4327.22,2024-06-26
DRC0095,Client_133,CMD14300,1806.49,2024-01-28
DRC0085,Client_188,CMD14301,2698.56,2024-06-12
DRC0050,Client_284,CMD14302,4839.31,2024-02-25
DRC0043,Client_210,CMD14303,5476.33,2024-01-17
DRC0008,Client_294,CMD14304,9692.11,2024-02-21
DRC0033,Client_176,CMD14305,1789.36,2024-01-27
DRC0049,Client_140,CMD14306,7974.3,2024-01-02
DRC0085,Client_282,CMD14307,8770.26,2024-02-05
DRC0076,Client_85,CMD14308,5082.95,2024-02-20
DRC0063,Client_54,CMD14309,6316.84,2024-02-16
DRC0034,Client_189,CMD14310,1238.63,2024-01-30
DRC0037,Client_205,CMD14311,2608.39,2024-03-25
DRC0012,Client_266,CMD14312,5968.18,2024-06-12
DRC0016,Client_162,CMD14313,3863.18,2024-02-08
