Projet_ID,Client,Commande_ID,Montant_TTC,Date_Commande
DRC0074,Client_132,CMD11955,8933.97,2024-06-28
DRC0009,Client_158,CMD11956,3324.41,2024-03-22
DRC0034,Client_257,CMD11957,10111.79,2024-07-02
DRC0079,Client_218,CMD11958,10040.7,2024-06-13
DRC0025,Client_89,CMD11959,9731.45,2024-03-13
DRC0066,Client_52,CMD11960,3627.38,2024-06-24
DRC0030,Client_199,CMD11961,6773.98,2024-04-14
DRC0148,Client_325,CMD21962,2024.61,2024-06-02
DRC0046,Client_26,CMD11963,11473.81,2024-06-06
DRC0059,Client_117,CMD11964,4105.25,2024-03-10
DRC0089,Client_289,CMD11965,701.95,2024-02-06
DRC0047,Client_198,CMD11966,1320.83,2024-06-18
DRC0068,Client_27,CMD11967,4140.94,2024-04-13
DRC0015,Client_35,CMD11968,6667.53,2024-01-26
DRC0073,Client_118,CMD11969,9393.01,2024-02-25
DRC0013,Client_300,CMD11970,8870.08,2024-01-11
DRC0194,Client_310,CMD21971,3359.26,2024-02-08
DRC0035,Client_54,CMD11972,11055.47,2024-06-08
DRC0067,Client_56,CMD11973,2672.04,2024-06-21
DRC0090,Client_19,CMD11974,1321.8,2024-04-28
DRC0084,Client_42,CMD11975,1878.19,2024-02-03
DRC0074,Client_38,CMD11976,7459.78,2024-02-12
DRC0014,Client_120,CMD11977,3992.61,2024-05-06
DRC0066,Client_102,CMD11978,11495.67,2024-05-05
DRC0095,Client_40,CMD11979,7406.69,2024-03-10
DRC0087,Client_155,CMD11980,8240.26,2024-05-17
DRC0072,Client_216,CMD11981,3407.66,2024-02-13
DRC0145,Client_348,CMD21982,6670.69,2024-03-09
DRC0003,Client_247,CMD11983,7449.54,2024-01-06
DRC0170,Client_376,CMD21984,1384.88,2024-01-28
DRC0057,Client_199,CMD11985,2289.19,2024-01-29
DRC0093,Client_266,CMD11986,482.75,2024-02-11
DRC0051,Client_262,CMD11987,4502.33,2024-07-02
DRC0057,Client_173,CMD11988,2040.24,2024-01-21
DRC0008,Client_30,CMD11989,10078.52,2024-07-16
DRC0053,Client_65,CMD11990,10868.84,2024-04-05
DRC0072,Client_5,CMD11991,5456.08,2024-04-06
DRC0037,Client_199,CMD11992,267.16,2024-05-29
DRC0071,Client_230,CMD11993,6427.9,2024-06-16
DRC0068,Client_227,CMD11994,9302.48,2024-05-12
DRC0023,Client_62,CMD11995,8852.5,2024-04-17
DRC0059,Client_203,CMD11996,6433.72,2024-04-11
DRC0054,Client_66,CMD11997,11591.78,2024-01-04
DRC0079,Client_226,CMD11998,7992.85,2024-04-04
DRC0038,Client_235,CMD11999,10687.27,2024-06-15
DRC0034,Client_262,CMD12000,2315.69,2024-03-11
DRC0097,Client_102,CMD12001,6517.5,2024-03-10
DRC0072,Client_271,CMD12002,10169.82,2024-07-01
DRC0079,Client_39,CMD12003,5928.08,2024-06-20
DRC0078,Client_99,CMD12004,6664.3,2024-05-29
DRC0007,Client_228,CMD12005,3415.85,2024-04-28
DRC0019,Client_138,CMD12006,3214.81,2024-05-05
DRC0012,Client_165,CMD12007,9977.7,2024-06-22
DRC0098,Client_234,CMD12008,11339.09,2024-03-09
DRC0057,Client_84,CMD12009,8337.09,2024-07-10
DRC0150,Client_312,CMD22010,11127.58,2024-05-31
DRC0091,Client_27,CMD12011,11724.26,2024-03-31
DRC0068,Client_79,CMD12012,355.09,2024-06-09
DRC0012,Client_70,CMD12013,325.73,2024-03-02
DRC0078,Client_22,CMD12014,8362.7,2024-03-29
DRC0001,Client_150,CMD12015,8025.6,2024-04-12
DRC0049,Client_234,CMD12016,948.05,2024-06-23
DRC0109,Client_336,CMD22017,7295.42,2024-05-27
DRC0006,Client_68,CMD12018,4080.83,2024-04-29
DRC0073,Client_123,CMD12019,4995.42,2024-02-25
DRC0099,Client_88,CMD12020,1878.64,2024-04-18
DRC0010,Client_99,CMD12021,1847.36,2024-04-11
DRC0011,Client_38,CMD12022,3881.18,2024-05-30
DRC0060,Client_192,CMD12023,8955.59,2024-05-25
DRC0077,Client_248,CMD12024,10662.18,2024-01-27
DRC0010,Client_266,CMD12025,1528.53,2024-01-28
DRC0051,Client_204,CMD12026,6812.22,2024-02-05
DRC0189,Client_383,CMD22027,11485.95,2024-07-10
DRC0054,Client_258,CMD12028,4863.68,2024-01-09
DRC0085,Client_269,CMD12029,6739.96,2024-07-09
DRC0086,Client_120,CMD12030,4155.29,2024-03-10
DRC0047,Client_92,CMD12031,9671.46,2024-06-05
DRC0002,Client_294,CMD12032,1001.46,2024-07-19
DRC0174,Client_324,CMD22033,7220.16,2024-07-18
DRC0012,Client_80,CMD12034,7207.51,2024-05-11
DRC0066,Client_214,CMD12035,7502.45,2024-01-10
DRC0093,Client_85,CMD12036,11723.19,2024-01-09
DRC0028,Client_37,CMD12037,9110.55,2024-07-13
DRC0039,Client_1,CMD12038,1479.81,2024-04-20
DRC0003,Client_278,CMD12039,7797.98,2024-01-19
DRC0084,Client_260,CMD12040,11378.34,2024-03-09
DRC0025,Client_54,CMD12041,6241.72,2024-01-25
DRC0053,Client_283,CMD12042,7198.05,2024-02-12
DRC0106,Client_360,CMD22043,2680.08,2024-03-02
DRC0061,Client_156,CMD12044,5598.46,2024-03-31
DRC0007,Client_52,CMD12045,11072.0,2024-01-29
DRC0120,Client_327,CMD22046,11445.72,2024-03-06
DRC0126,Client_308,CMD22047,6206.05,2024-02-06
DRC0038,Client_130,CMD12048,866.59,2024-05-06
DRC0029,Client_38,CMD12049,621.67,2024-07-17
DRC0111,Client_344,CMD22050,4843.95,2024-05-22
DRC0059,Client_185,CMD12051,2211.24,2024-04-01
DRC0085,Client_126,CMD12052,2680.1,2024-04-30
DRC0030,Client_200,CMD12053,8028.26,2024-05-26
DRC0009,Client_84,CMD12054,5378.14,2024-01-06
DRC0016,Client_10,CMD12055,8033.77,2024-03-31
DRC0030,Client_264,CMD12056,1821.93,2024-03-12
DRC0053,Client_115,CMD12057,2629.49,2024-01-14
DRC0053,Client_141,CMD12058,5124.31,2024-07-05
DRC0132,Client_363,CMD22059,7484.57,2024-01-03
DRC0032,Client_126,CMD12060,10374.26,2024-06-02
DRC0028,Client_15,CMD12061,11202.25,2024-02-10
DRC0050,Client_187,CMD12062,428.33,2024-03-13
DRC0068,Client_131,CMD12063,2951.75,2024-04-14
DRC0098,Client_186,CMD12064,10599.02,2024-03-18
DRC0190,Client_373,CMD22065,7248.95,2024-06-08
DRC0026,Client_158,CMD12066,5822.88,2024-05-22
DRC0022,Client_149,CMD12067,11418.1,2024-01-05
DRC0119,Client_360,CMD22068,10506.82,2024-01-04
DRC0031,Client_166,CMD12069,7889.92,2024-01-13
DRC0066,Client_231,CMD12070,4549.98,2024-05-03
DRC0076,Client_259,CMD12071,11315.47,2024-07-01
DRC0013,Client_186,CMD12072,11417.76,2024-07-06
DRC0051,Client_266,CMD12073,11236.75,2024-06-12
DRC0066,Client_98,CMD12074,8607.09,2024-04-07
DRC0079,Client_72,CMD12075,7876.39,2024-06-27
DRC0029,Client_273,CMD12076,11666.92,2024-03-02
DRC0057,Client_265,CMD12077,5813.57,2024-03-09
DRC0099,Client_68,CMD12078,2879.2,2024-03-17
DRC0045,Client_279,CMD12079,184.96,2024-02-08
DRC0027,Client_255,CMD12080,10035.6,2024-05-14
DRC0086,Client_186,CMD12081,3811.52,2024-05-28
DRC0005,Client_200,CMD12082,6174.92,2024-07-01
DRC0058,Client_163,CMD12083,6166.87,2024-04-22
DRC0016,Client_296,CMD12084,11217.06,2024-02-15
DRC0032,Client_17,CMD12085,3040.38,2024-02-06
DRC0090,Client_49,CMD12086,2864.54,2024-07-09
DRC0041,Client_183,CMD12087,5659.1,2024-06-07
DRC0069,Client_228,CMD12088,5486.69,2024-04-15
DRC0070,Client_83,CMD12089,9540.05,2024-05-04
DRC0059,Client_134,CMD12090,1812.78,2024-02-12
DRC0083,Client_296,CMD12091,8699.8,2024-01-22
DRC0001,Client_245,CMD12092,5247.71,2024-03-14
DRC0100,Client_218,CMD12093,5456.0,2024-06-17
DRC0137,Client_375,CMD22094,11733.18,2024-05-12
DRC0006,Client_153,CMD12095,5987.65,2024-06-05
DRC0180,Client_374,CMD22096,1003.23,2024-02-08
DRC0126,Client_338,CMD22097,11976.16,2024-05-28
DRC0003,Client_22,CMD12098,9677.78,2024-06-21
DRC0013,Client_4,CMD12099,2257.74,2024-07-12
DRC0053,Client_2,CMD12100,4399.48,2024-02-04
DRC0007,Client_294,CMD12101,1932.81,2024-05-04
DRC0045,Client_112,CMD12102,2700.4,2024-03-14
DRC0001,Client_126,CMD12103,2882.18,2024-06-03
DRC0063,Client_131,CMD12104,1241.57,2024-06-04
DRC0135,Client_325,CMD22105,8962.74,2024-03-19
DRC0002,Client_277,CMD12106,9725.74,2024-05-13
DRC0099,Client_166,CMD12107,7868.27,2024-04-06
DRC0046,Client_86,CMD12108,7318.22,2024-05-10
DRC0043,Client_2,CMD12109,9869.21,2024-01-18
DRC0001,Client_270,CMD12110,11285.71,2024-05-30
DRC0073,Client_139,CMD12111,5438.02,2024-07-17
DRC0083,Client_114,CMD12112,10764.49,2024-05-16
DRC0047,Client_172,CMD12113,2799.75,2024-06-25
DRC0001,Client_245,CMD12114,6930.71,2024-04-27
DRC0036,Client_87,CMD12115,1343.72,2024-01-22
DRC0059,Client_246,CMD12116,1743.36,2024-02-01
DRC0080,Client_283,CMD12117,4665.14,2024-05-26
DRC0086,Client_226,CMD12118,6531.54,2024-06-15
DRC0036,Client_179,CMD12119,6995.43,2024-02-05
DRC0075,Client_8,CMD12120,2347.67,2024-04-27
DRC0098,Client_191,CMD12121,437.24,2024-07-01
DRC0049,Client_279,CMD12122,8390.57,2024-01-13
DRC0050,Client_147,CMD12123,9701.76,2024-07-09
DRC0062,Client_6,CMD12124,7592.46,2024-02-12
DRC0026,Client_260,CMD12125,10121.14,2024-07-18
DRC0057,Client_58,CMD12126,3386.1,2024-02-18
DRC0039,Client_248,CMD12127,4584.53,2024-02-28
DRC0082,Client_125,CMD12128,2195.77,2024-06-23
DRC0076,Client_16,CMD12129,11152.22,2024-04-16
DRC0046,Client_60,CMD12130,11990.89,2024-06-05
DRC0190,Client_386,CMD22131,8899.29,2024-02-04
DRC0015,Client_72,CMD12132,2781.77,2024-04-01
DRC0022,Client_36,CMD12133,11208.07,2024-06-23
DRC0054,Client_122,CMD12134,10762.77,2024-03-13
DRC0013,Client_165,CMD12135,3747.72,2024-04-08
DRC0071,Client_205,CMD12136,120.34,2024-04-21
DRC0061,Client_24,CMD12137,1272.36,2024-01-25
DRC0149,Client_342,CMD22138,4464.31,2024-05-03
DRC0060,Client_95,CMD12139,7415.62,2024-02-08
DRC0055,Client_33,CMD12140,10418.36,2024-03-22
DRC0185,Client_393,CMD22141,4959.91,2024-01-29
DRC0065,Client_109,CMD12142,8627.54,2024-04-09
DRC0083,Client_106,CMD12143,5233.18,2024-02-02
DRC0070,Client_134,CMD12144,5542.88,2024-05-05
DRC0065,Client_280,CMD12145,5107.3,2024-01-30
DRC0085,Client_238,CMD12146,6653.33,2024-04-10
DRC0080,Client_69,CMD12147,9864.25,2024-07-18
DRC0027,Client_209,CMD12148,3950.14,2024-05-12
DRC0025,Client_45,CMD12149,3189.65,2024-03-07
DRC0031,Client_228,CMD12150,9038.81,2024-02-02
DRC0054,Client_153,CMD12151,1562.2,2024-04-19
DRC0075,Client_124,CMD12152,4099.42,2024-03-22
DRC0008,Client_113,CMD12153,10450.91,2024-05-16
DRC0100,Client_32,CMD12154,5312.94,2024-02-14
DRC0087,Client_125,CMD12155,579.0,2024-01-04
DRC0044,Client_209,CMD12156,3265.04,2024-01-30
DRC0044,Client_47,CMD12157,10522.08,2024-02-20
DRC0047,Client_266,CMD12158,11485.18,2024-05-03
DRC0101,Client_332,CMD22159,10163.81,2024-04-27
DRC0184,Client_387,CMD22160,9775.02,2024-01-18
DRC0074,Client_248,CMD12161,11438.72,2024-05-27
DRC0100,Client_198,CMD12162,5762.21,2024-01-24
DRC0035,Client_173,CMD12163,9739.11,2024-04-09
DRC0094,Client_109,CMD12164,2843.81,2024-03-23
DRC0022,Client_239,CMD12165,11026.07,2024-03-10
DRC0193,Client_354,CMD22166,2106.1,2024-05-20
DRC0091,Client_146,CMD12167,6067.3,2024-01-02
DRC0077,Client_65,CMD12168,2336.17,2024-02-03
DRC0073,Client_129,CMD12169,5353.62,2024-03-25
DRC0041,Client_29,CMD12170,8635.18,2024-02-16
DRC0098,Client_148,CMD12171,2983.63,2024-04-02
DRC0033,Client_59,CMD12172,8942.89,2024-01-21
DRC0165,Client_350,CMD22173,5776.33,2024-04-08
DRC0067,Client_28,CMD12174,4958.15,2024-07-01
DRC0015,Client_227,CMD12175,2492.76,2024-07-11
DRC0060,Client_2,CMD12176,7611.31,2024-04-11
DRC0074,Client_254,CMD12177,7443.26,2024-05-02
DRC0043,Client_196,CMD12178,1690.0,2024-03-29
DRC0054,Client_284,CMD12179,9579.09,2024-01-13
DRC0050,Client_63,CMD12180,6817.87,2024-07-03
DRC0135,Client_381,CMD22181,236.23,2024-01-08
DRC0071,Client_262,CMD12182,1329.78,2024-03-10
DRC0155,Client_339,CMD22183,7886.45,2024-04-06
DRC0021,Client_245,CMD12184,8900.33,2024-02-02
DRC0006,Client_133,CMD12185,6306.92,2024-03-26
DRC0032,Client_104,CMD12186,6145.79,2024-03-09
DRC0080,Client_180,CMD12187,5994.91,2024-02-08
DRC0092,Client_145,CMD12188,1340.72,2024-02-01
DRC0191,Client_339,CMD22189,4195.19,2024-03-01
DRC0161,Client_369,CMD22190,1153.5,2024-07-17
DRC0086,Client_5,CMD12191,5381.41,2024-07-13
DRC0153,Client_313,CMD22192,8319.33,2024-06-08
DRC0069,Client_243,CMD12193,10602.06,2024-02-12
DRC0031,Client_187,CMD12194,1835.87,2024-03-21
DRC0045,Client_81,CMD12195,6391.16,2024-02-24
DRC0089,Client_21,CMD12196,2299.97,2024-02-26
DRC0020,Client_3,CMD12197,4605.86,2024-01-01
DRC0027,Client_107,CMD12198,11384.34,2024-02-09
DRC0055,Client_110,CMD12199,2197.2,2024-01-31
DRC0115,Client_314,CMD22200,8384.99,2024-05-22
DRC0070,Client_134,CMD12201,11946.98,2024-02-17
DRC0165,Client_310,CMD22202,581.4,2024-03-11
DRC0046,Client_274,CMD12203,5972.41,2024-05-23
DRC0118,Client_358,CMD22204,10312.37,2024-06-30
DRC0098,Client_100,CMD12205,3512.78,2024-05-28
DRC0052,Client_74,CMD12206,10705.81,2024-01-09
DRC0024,Client_129,CMD12207,302.8,2024-03-25
DRC0069,Client_298,CMD12208,8094.97,2024-06-08
DRC0095,Client_16,CMD12209,2058.54,2024-07-19
DRC0085,Client_13,CMD12210,4219.39,2024-06-18
DRC0040,Client_119,CMD12211,10193.43,2024-04-06
DRC0060,Client_46,CMD12212,7498.8,2024-04-16
DRC0036,Client_133,CMD12213,7415.93,2024-01-18
DRC0091,Client_113,CMD12214,5842.25,2024-04-23
DRC0042,Client_247,CMD12215,11184.48,2024-04-09
DRC0018,Client_120,CMD12216,3940.21,2024-07-14
DRC0070,Client_83,CMD12217,2003.2,2024-06-24
DRC0083,Client_288,CMD12218,7074.61,2024-04-07
DRC0136,Client_364,CMD22219,1904.53,2024-02-25
DRC0001,Client_137,CMD12220,2298.95,2024-02-29
DRC0166,Client_318,CMD22221,3596.73,2024-05-15
DRC0074,Client_67,CMD12222,11226.6,2024-06-07
DRC0038,Client_208,CMD12223,6194.09,2024-05-15
DRC0194,Client_386,CMD22224,5098.84,2024-05-25
DRC0065,Client_90,CMD12225,5858.66,2024-03-07
DRC0068,Client_6,CMD12226,5416.74,2024-06-11
DRC0104,Client_399,CMD22227,4733.14,2024-01-01
DRC0004,Client_216,CMD12228,4286.49,2024-02-16
DRC0057,Client_211,CMD12229,11961.23,2024-02-16
DRC0043,Client_54,CMD12230,6084.44,2024-06-21
DRC0068,Client_279,CMD12231,2669.71,2024-02-19
DRC0098,Client_233,CMD12232,465.8,2024-02-04
DRC0054,Client_190,CMD12233,7354.68,2024-06-26
DRC0096,Client_129,CMD12234,5351.62,2024-07-14
DRC0096,Client_272,CMD12235,6551.99,2024-03-17
DRC0051,Client_167,CMD12236,3202.64,2024-06-13
DRC0129,Client_362,CMD22237,3617.3,2024-04-09
DRC0043,Client_225,CMD12238,6943.52,2024-04-08
DRC0007,Client_97,CMD12239,8280.48,2024-03-09
DRC0061,Client_35,CMD12240,11720.81,2024-03-12
DRC0076,Client_188,CMD12241,3271.79,2024-01-29
DRC0145,Client_369,CMD22242,7204.27,2024-01-28
DRC0099,Client_120,CMD12243,11710.44,2024-01-01
DRC0090,Client_54,CMD12244,9376.42,2024-05-07
DRC0003,Client_233,CMD12245,8340.41,2024-01-13
DRC0057,Client_58,CMD12246,7014.12,2024-06-04
DRC0095,Client_205,CMD12247,2838.85,2024-07-07
DRC0090,Client_157,CMD12248,1363.01,2024-03-05
DRC0005,Client_254,CMD12249,983.28,2024-07-06
DRC0057,Client_213,CMD12250,316.36,2024-01-26
DRC0126,Client_348,CMD22251,10997.28,2024-07-11
DRC0048,Client_104,CMD12252,4710.71,2024-07-07
DRC0064,Client_29,CMD12253,5880.67,2024-04-15
DRC0053,Client_278,CMD12254,5269.18,2024-04-29
DRC0033,Client_143,CMD12255,1596.83,2024-05-31
DRC0098,Client_263,CMD12256,5551.0,2024-04-14
DRC0131,Client_367,CMD22257,4235.27,2024-04-17
DRC0045,Client_194,CMD12258,1350.63,2024-05-16
DRC0077,Client_94,CMD12259,4604.1,2024-07-03
DRC0093,Client_173,CMD12260,5972.15,2024-05-12
DRC0018,Client_171,CMD12261,7520.38,2024-04-20
DRC0034,Client_228,CMD12262,1792.12,2024-04-04
DRC0033,Client_264,CMD12263,3098.62,2024-02-04
DRC0028,Client_159,CMD12264,2524.84,2024-03-08
DRC0056,Client_196,CMD12265,1578.66,2024-04-24
DRC0012,Client_44,CMD12266,6467.5,2024-02-05
DRC0076,Client_119,CMD12267,10449.51,2024-06-25
DRC0004,Client_138,CMD12268,7753.3,2024-04-03
DRC0108,Client_389,CMD22269,3777.98,2024-04-22
DRC0074,Client_286,CMD12270,6233.02,2024-01-14
DRC0016,Client_182,CMD12271,6337.91,2024-06-03
DRC0178,Client_306,CMD22272,1618.31,2024-07-16
DRC0159,Client_392,CMD22273,9383.79,2024-03-28
DRC0156,Client_382,CMD22274,2109.21,2024-03-30
DRC0046,Client_55,CMD12275,2120.65,2024-06-21
DRC0024,Client_175,CMD12276,6314.39,2024-03-29
DRC0045,Client_156,CMD12277,2125.0,2024-03-19
DRC0012,Client_64,CMD12278,7121.5,2024-03-18
DRC0179,Client_360,CMD22279,2083.48,2024-01-22
DRC0055,Client_296,CMD12280,10898.91,2024-03-26
DRC0015,Client_48,CMD12281,6663.31,2024-03-31
DRC0008,Client_98,CMD12282,5259.63,2024-05-06
DRC0043,Client_233,CMD12283,9065.71,2024-02-22
DRC0063,Client_2,CMD12284,7791.19,2024-04-30
DRC0095,Client_299,CMD12285,5608.18,2024-01-11
DRC0068,Client_206,CMD12286,10761.92,2024-06-20
DRC0080,Client_57,CMD12287,10627.41,2024-01-23
DRC0033,Client_71,CMD12288,3558.36,2024-03-12
DRC0013,Client_146,CMD12289,3950.9,2024-04-27
DRC0087,Client_153,CMD12290,9929.38,2024-07-10
DRC0076,Client_97,CMD12291,1544.87,2024-01-24
DRC0025,Client_266,CMD12292,7776.55,2024-04-27
DRC0038,Client_111,CMD12293,1792.69,2024-06-05
DRC0197,Client_374,CMD22294,5612.68,2024-01-24
DRC0023,Client_125,CMD12295,388.13,2024-02-27
DRC0085,Client_10,CMD12296,12084.28,2024-02-06
DRC0007,Client_202,CMD12297,8830.99,2024-05-17
DRC0042,Client_186,CMD12298,2913.9,2024-06-03
DRC0172,Client_377,CMD22299,10206.31,2024-04-03
DRC0051,Client_143,CMD12300,10333.46,2024-07-06
DRC0191,Client_367,CMD22301,5861.8,2024-02-28
DRC0021,Client_292,CMD12302,1317.36,2024-05-17
DRC0125,Client_362,CMD22303,10740.75,2024-05-14
DRC0014,Client_149,CMD12304,1751.7,2024-05-22
DRC0052,Client_295,CMD12305,2085.16,2024-03-04
DRC0037,Client_207,CMD12306,11498.52,2024-04-16
DRC0037,Client_232,CMD12307,6136.38,2024-06-13
DRC0001,Client_111,CMD12308,3614.91,2024-04-07
DRC0037,Client_130,CMD12309,1371.64,2024-07-17
DRC0051,Client_70,CMD12310,7278.7,2024-02-03
DRC0083,Client_299,CMD12311,1680.07,2024-05-22
DRC0098,Client_194,CMD12312,5566.49,2024-02-29
DRC0048,Client_64,CMD12313,9816.17,2024-07-11
DRC0027,Client_6,CMD12314,2141.36,2024-07-01
DRC0092,Client_267,CMD12315,2130.86,2024-05-01
DRC0099,Client_71,CMD12316,3953.32,2024-02-12
DRC0002,Client_282,CMD12317,7475.15,2024-03-17
DRC0021,Client_199,CMD12318,12115.32,2024-06-15
DRC0092,Client_173,CMD12319,10362.32,2024-01-06
DRC0001,Client_212,CMD12320,865.61,2024-04-28
DRC0068,Client_27,CMD12321,2807.16,2024-02-23
DRC0003,Client_130,CMD12322,8310.79,2024-07-09
DRC0012,Client_163,CMD12323,1094.1,2024-02-13
DRC0013,Client_213,CMD12324,389.78,2024-02-25
DRC0040,Client_203,CMD12325,9865.91,2024-06-22
DRC0022,Client_53,CMD12326,8743.36,2024-06-09
DRC0143,Client_383,CMD22327,2705.72,2024-04-15
DRC0083,Client_153,CMD12328,431.17,2024-02-11
DRC0053,Client_114,CMD12329,12050.34,2024-05-02
DRC0059,Client_218,CMD12330,11707.23,2024-02-04
DRC0137,Client_355,CMD22331,6503.42,2024-06-23
DRC0062,Client_145,CMD12332,404.37,2024-03-26
DRC0073,Client_212,CMD12333,9234.91,2024-03-05
DRC0187,Client_395,CMD22334,6375.92,2024-05-24
DRC0061,Client_274,CMD12335,2368.3,2024-04-21
DRC0001,Client_221,CMD12336,707.04,2024-02-28
DRC0097,Client_56,CMD12337,10817.45,2024-01-21
DRC0003,Client_270,CMD12338,-37.93,2024-01-15
DRC0183,Client_375,CMD22339,8694.52,2024-05-16
DRC0038,Client_122,CMD12340,799.35,2024-03-14
DRC0022,Client_48,CMD12341,5211.31,2024-03-06
DRC0064,Client_83,CMD12342,5161.15,2024-01-30
DRC0150,Client_374,CMD22343,8874.79,2024-05-09
DRC0106,Client_367,CMD22344,10537.54,2024-07-14
DRC0146,Client_363,CMD22345,11233.34,2024-05-21
DRC0075,Client_164,CMD12346,11741.31,2024-06-12
DRC0191,Client_388,CMD22347,10411.14,2024-07-14
DRC0022,Client_94,CMD12348,6899.67,2024-05-01
DRC0022,Client_28,CMD12349,2283.64,2024-05-04
DRC0161,Client_342,CMD22350,3040.88,2024-05-28
DRC0023,Client_275,CMD12351,319.81,2024-02-09
DRC0084,Client_192,CMD12352,9803.71,2024-05-15
DRC0054,Client_176,CMD12353,5854.49,2024-06-21
DRC0098,Client_131,CMD12354,7993.17,2024-07-16
DRC0083,Client_118,CMD12355,5805.82,2024-06-26
DRC0076,Client_262,CMD12356,11299.48,2024-05-21
DRC0109,Client_397,CMD22357,8888.9,2024-06-26
DRC0038,Client_123,CMD12358,566.62,2024-01-12
DRC0041,Client_62,CMD12359,3155.13,2024-06-01
DRC0017,Client_39,CMD12360,8173.1,2024-02-08
DRC0086,Client_274,CMD12361,6582.11,2024-02-08
DRC0002,Client_127,CMD12362,3582.7,2024-03-17
DRC0068,Client_102,CMD12363,11763.17,2024-05-19
DRC0072,Client_272,CMD12364,11092.44,2024-01-13
DRC0015,Client_80,CMD12365,4376.73,2024-01-02
DRC0095,Client_77,CMD12366,7596.85,2024-01-29
DRC0190,Client_305,CMD22367,10105.83,2024-01-27
DRC0064,Client_95,CMD12368,2814.99,2024-02-27
DRC0065,Client_83,CMD12369,10530.88,2024-03-22
DRC0091,Client_167,CMD12370,5629.96,2024-04-05
DRC0037,Client_296,CMD12371,208.51,2024-01-31
DRC0023,Client_282,CMD12372,8750.67,2024-01-30
DRC0009,Client_249,CMD12373,1831.46,2024-07-05
DRC0047,Client_8,CMD12374,11212.69,2024-07-13
DRC0008,Client_240,CMD12375,2499.17,2024-06-09
DRC0008,Client_85,CMD12376,4007.09,2024-01-31
DRC0012,Client_30,CMD12377,2780.89,2024-01-26
DRC0199,Client_308,CMD22378,7924.48,2024-06-26
DRC0071,Client_234,CMD12379,2922.19,2024-05-27
DRC0052,Client_227,CMD12380,7106.63,2024-01-27
DRC0081,Client_164,CMD12381,3249.56,2024-03-18
DRC0033,Client_248,CMD12382,1155.1,2024-04-17
DRC0063,Client_5,CMD12383,9008.42,2024-07-13
DRC0095,Client_81,CMD12384,11698.15,2024-04-25
DRC0053,Client_94,CMD12385,6735.23,2024-05-21
DRC0099,Client_155,CMD12386,5134.37,2024-07-09
DRC0154,Client_364,CMD22387,11548.92,2024-01-12
DRC0065,Client_113,CMD12388,3301.31,2024-03-08
DRC0052,Client_186,CMD12389,917.8,2024-03-04
DRC0024,Client_104,CMD12390,7848.56,2024-04-14
DRC0012,Client_215,CMD12391,6231.31,2024-02-10
DRC0046,Client_139,CMD12392,4860.26,2024-01-15
DRC0006,Client_180,CMD12393,2917.55,2024-05-26
DRC0096,Client_279,CMD12394,2641.71,2024-07-01
DRC0053,Client_3,CMD12395,3627.58,2024-02-28
DRC0066,Client_211,CMD12396,8160.9,2024-07-13
DRC0067,Client_172,CMD12397,8474.72,2024-01-18
DRC0149,Client_302,CMD22398,5272.49,2024-07-10
DRC0065,Client_288,CMD12399,9315.75,2024-01-26
DRC0021,Client_287,CMD12400,2337.14,2024-07-17
DRC0153,Client_331,CMD22401,7463.33,2024-05-01
DRC0077,Client_108,CMD12402,10764.35,2024-03-30
DRC0086,Client_256,CMD12403,4311.13,2024-05-10
DRC0025,Client_65,CMD12404,6006.41,2024-02-18
DRC0011,Client_71,CMD12405,6626.14,2024-07-10
DRC0038,Client_290,CMD12406,9788.28,2024-01-17
DRC0018,Client_110,CMD12407,4436.17,2024-05-09
DRC0046,Client_38,CMD12408,10123.99,2024-03-02
DRC0081,Client_63,CMD12409,11605.91,2024-02-19
DRC0104,Client_327,CMD22410,9847.02,2024-01-17
DRC0052,Client_105,CMD12411,4230.67,2024-02-20
DRC0008,Client_260,CMD12412,1179.7,2024-04-01
DRC0073,Client_166,CMD12413,10239.35,2024-05-26
DRC0076,Client_225,CMD12414,9008.39,2024-06-15
DRC0029,Client_56,CMD12415,9048.92,2024-05-08
DRC0156,Client_342,CMD22416,6628.63,2024-01-06
DRC0032,Client_169,CMD12417,6566.36,2024-07-10
DRC0084,Client_165,CMD12418,9445.0,2024-04-19
DRC0013,Client_99,CMD12419,2833.35,2024-06-01
DRC0017,Client_50,CMD12420,11110.96,2024-04-17
DRC0010,Client_64,CMD12421,6167.06,2024-04-06
DRC0108,Client_315,CMD22422,9628.58,2024-04-09
DRC0011,Client_15,CMD12423,819.3,2024-01-19
DRC0020,Client_267,CMD12424,4368.61,2024-02-03
DRC0099,Client_284,CMD12425,1305.2,2024-04-08
DRC0080,Client_82,CMD12426,3331.15,2024-05-31
DRC0007,Client_195,CMD12427,8013.49,2024-03-29
DRC0103,Client_311,CMD22428,9831.41,2024-01-14
DRC0068,Client_122,CMD12429,4099.2,2024-03-11
DRC0001,Client_82,CMD12430,4993.48,2024-01-09
DRC0043,Client_102,CMD12431,5942.9,2024-01-21
DRC0046,Client_135,CMD12432,8920.25,2024-03-27
DRC0011,Client_122,CMD12433,7531.87,2024-05-27
DRC0039,Client_89,CMD12434,4260.97,2024-05-21
DRC0092,Client_274,CMD12435,9928.6,2024-07-18
